Charades_v1_480,Q18ZQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,TKAUR.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.12 fps, 44100 Hz
Charades_v1_480,TU1C9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,DD9YS.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.08 fps, 44100 Hz
Charades_v1_480,QEFJF.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,EYZXC.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,T84EQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,X2LBW.mp4, 480x272 [SAR 2159:2160 DAR 127:72], 30 fps, 44100 Hz
Charades_v1_480,3GFIC.mp4, 270x480 [SAR 406:405 DAR 203:360], 25 fps, 44100 Hz
Charades_v1_480,0JB3D.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.92 fps, 44100 Hz
Charades_v1_480,CQ435.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.12 fps, 44100 Hz
Charades_v1_480,6E4L5.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.08 fps, 44100 Hz
Charades_v1_480,CPG4Y.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,T1OQ2.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,7HVU8.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,ND3HH.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,M23X2.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,B7DNX.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,OLH8O.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,0Z1PC.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,JJZ1X.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,Q9BRQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,CX5ZM.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,8V8HC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.84 fps, 44100 Hz
Charades_v1_480,TETZ7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,5FHH2.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,IKPR3.mp4, 270x480, 29.84 fps, 48000 Hz
Charades_v1_480,5XKVP.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,K8RW9.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,4021D.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,ZI1GC.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.89 fps, 44100 Hz
Charades_v1_480,YOCRB.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24 fps, 44100 Hz
Charades_v1_480,CWMSY.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,6HHCU.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,TIJOY.mp4, 270x480 [SAR 404:405 DAR 101:180], 30 fps, 44100 Hz
Charades_v1_480,DD3Q1.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,BM9H4.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,BWG9B.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,DSRSB.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,Y3AQ4.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,5Q8C7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,32MUM.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,EGY7O.mp4, 270x480 [SAR 1:1 DAR 9:16], 24.33 fps, 44100 Hz
Charades_v1_480,JH47V.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,58VZI.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,9VZOY.mp4, 480x270, 30 fps, 48000 Hz
Charades_v1_480,WX8N8.mp4, 480x360 [SAR 1:1 DAR 4:3], 24 fps, 44100 Hz
Charades_v1_480,IO712.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,QZIRQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,DEY6U.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,B8PQL.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,JA49K.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,3P8NL.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,DECCY.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.01 fps, 44100 Hz
Charades_v1_480,Y8L60.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,VXJS4.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.91 fps, 44100 Hz
Charades_v1_480,75RPN.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,QRSRE.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.77 fps, 44100 Hz
Charades_v1_480,44Q8A.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,8Q7ZI.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,ENOLD.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,5R8BL.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.03 fps, 44100 Hz
Charades_v1_480,STY6W.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,O7OD2.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,2L7MW.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,8MQH6.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.88 fps, 44100 Hz
Charades_v1_480,NVQ84.mp4, 270x480 [SAR 404:405 DAR 101:180], 29.97 fps, 44100 Hz
Charades_v1_480,Q34XB.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,X7HCQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.86 fps, 44100 Hz
Charades_v1_480,L39A4.mp4, 360x480 [SAR 1:1 DAR 3:4], 15 fps, 48000 Hz
Charades_v1_480,8N939.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,WGFU7.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,WF7TY.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,W86WR.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,X4DG4.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,P76PG.mp4, 480x270 [SAR 1:1 DAR 16:9], 30.02 fps, 48000 Hz
Charades_v1_480,TGKHG.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,7HEWH.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.90 fps, 44100 Hz
Charades_v1_480,R1OUC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.37 fps, 44100 Hz
Charades_v1_480,HONL7.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,XFT37.mp4, 320x480 [SAR 1:1 DAR 2:3], 10.48 fps, 44100 Hz
Charades_v1_480,CY2J2.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,H5ZG9.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,AQ5M6.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,TA8G7.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,EDPTO.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.38 fps, 44100 Hz
Charades_v1_480,BFVDN.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,PBEUF.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,35C4E.mp4, 480x320 [SAR 1:1 DAR 3:2], 6 fps, 44100 Hz
Charades_v1_480,GY70Y.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,MRF8T.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,WYZ5D.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,WT46G.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,JFXG8.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,BIW43.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,T3L2A.mp4, 392x480 [SAR 540:539 DAR 9:11], 10.24 fps, 44100 Hz
Charades_v1_480,9PXC0.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,DINJ4.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,CN108.mp4, 480x320 [SAR 1:1 DAR 3:2], 10 fps, 44100 Hz
Charades_v1_480,CBVUS.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.67 fps, 44100 Hz
Charades_v1_480,HFYNW.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,4CAHN.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,86X97.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.85 fps, 44100 Hz
Charades_v1_480,0WYBK.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.03 fps, 44100 Hz
Charades_v1_480,CJ58B.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.89 fps, 44100 Hz
Charades_v1_480,V10LX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,XPE7J.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,8DL54.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,UMTLM.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,2SYBS.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,MLDGN.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,4ZRHH.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 48000 Hz
Charades_v1_480,7KW31.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.76 fps, 44100 Hz
Charades_v1_480,EW3VV.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.58 fps, 44100 Hz
Charades_v1_480,V4H5D.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,B7HDN.mp4, 480x320 [SAR 1:1 DAR 3:2], 29.97 fps, 44100 Hz
Charades_v1_480,MS58Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 28.58 fps, 48000 Hz
Charades_v1_480,8BMZQ.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,STYTN.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,EG0VZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,5AW54.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,WU8I6.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.64 fps, 44100 Hz
Charades_v1_480,HJ8U7.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,O2OUX.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,M43KR.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.55 fps, 44100 Hz
Charades_v1_480,PWTN2.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,SXI64.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,UUPEV.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 16.67 fps, 44100 Hz
Charades_v1_480,A7OCU.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,NHTSB.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,GADDK.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.29 fps, 44100 Hz
Charades_v1_480,Q0G6L.mp4, 480x270 [SAR 1:1 DAR 16:9], 9.94 fps, 44100 Hz
Charades_v1_480,XRWBL.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.86 fps, 44100 Hz
Charades_v1_480,SPUPH.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,NJ8KM.mp4, 270x480 [SAR 406:405 DAR 203:360], 16 fps, 44100 Hz
Charades_v1_480,6TJVS.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,7D99X.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,NX5EW.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,61N26.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,4C1KY.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.68 fps, 44100 Hz
Charades_v1_480,B76OZ.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,D1VWG.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,A8LZE.mp4, 270x480 [SAR 1:1 DAR 9:16], 23.83 fps, 44100 Hz
Charades_v1_480,IM4UD.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,UWV5O.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.47 fps, 44100 Hz
Charades_v1_480,1B2P0.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,AK2KG.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,92FFB.mp4, 480x360 [SAR 1:1 DAR 4:3], 28.88 fps, 44100 Hz
Charades_v1_480,PM6U2.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.02 fps, 44100 Hz
Charades_v1_480,5OB3W.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,M79TJ.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,QHM66.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.70 fps, 44100 Hz
Charades_v1_480,XAHU4.mp4, 270x480 [SAR 406:405 DAR 203:360], 24 fps, 44100 Hz
Charades_v1_480,OJYDD.mp4, 480x270 [SAR 1:1 DAR 16:9], 19.98 fps, 44100 Hz
Charades_v1_480,0CX32.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,29OV5.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,8XXNK.mp4, 480x320 [SAR 1:1 DAR 3:2], 16.64 fps, 44100 Hz
Charades_v1_480,GGAN0.mp4, 270x480 [SAR 406:405 DAR 203:360], 16 fps, 44100 Hz
Charades_v1_480,C0LZD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,AIYFU.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,EASCD.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.36 fps, 44100 Hz
Charades_v1_480,YRX5H.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.59 fps, 44100 Hz
Charades_v1_480,HAPCT.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,5IDF4.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.62 fps, 44100 Hz
Charades_v1_480,6LBDM.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 25 fps, 44100 Hz
Charades_v1_480,DX845.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,63GDX.mp4, 270x480 [SAR 1:1 DAR 9:16], 20.42 fps, 48000 Hz
Charades_v1_480,EN80R.mp4, 480x270 [SAR 1:1 DAR 16:9], 28.92 fps, 44100 Hz
Charades_v1_480,4H935.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,RKOOJ.mp4, 480x320 [SAR 1:1 DAR 3:2], 29.87 fps, 44100 Hz
Charades_v1_480,944AK.mp4, 480x480 [SAR 1:1 DAR 1:1], 30 fps, 44100 Hz
Charades_v1_480,VE6GK.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,Q071E.mp4, 270x480, 30 fps, 48000 Hz
Charades_v1_480,27JQL.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,DCV2M.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,0CVZN.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,EUK1Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,IJNBL.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,YXP9P.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,J76NX.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 44100 Hz
Charades_v1_480,M149H.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.08 fps, 44100 Hz
Charades_v1_480,YGL6R.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.83 fps, 44100 Hz
Charades_v1_480,R4BTI.mp4, 480x268 [SAR 268:267 DAR 160:89], 14.28 fps, 44100 Hz
Charades_v1_480,UKSCV.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,VF3Y0.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,RHWU6.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,EFUTW.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,YC9FL.mp4, 480x270 [SAR 1:1 DAR 16:9], 26.84 fps, 48000 Hz
Charades_v1_480,V4YCA.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,OEIR9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.33 fps, 44100 Hz
Charades_v1_480,TX1HS.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.92 fps, 48000 Hz
Charades_v1_480,R2DA8.mp4, 480x272 [SAR 2159:2160 DAR 127:72], 17.82 fps, 44100 Hz
Charades_v1_480,E53CQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 18.28 fps, 44100 Hz
Charades_v1_480,EFSIN.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,K197X.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,TE34B.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 25 fps, 44100 Hz
Charades_v1_480,4FS34.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,EXPOA.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MGCM8.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,TPW1Z.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,MEYZ5.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,SC5YW.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,X0O65.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 24 fps, 44100 Hz
Charades_v1_480,2OHTZ.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,3CFFJ.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 24 fps, 44100 Hz
Charades_v1_480,3U1SS.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,1ES35.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,OXUKR.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,LSKA2.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,803H6.mp4, 270x480 [SAR 1:1 DAR 9:16], 30 fps, 44100 Hz
Charades_v1_480,FO035.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.55 fps, 44100 Hz
Charades_v1_480,TLJRV.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,W01LY.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,U5CDS.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 24 fps, 44100 Hz
Charades_v1_480,8J5O9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,IFRT0.mp4, 270x480 [SAR 406:405 DAR 203:360], 29 fps, 44100 Hz
Charades_v1_480,63WHZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,UO5PM.mp4, 480x270 [SAR 1:1 DAR 16:9], 18.92 fps, 44100 Hz
Charades_v1_480,51N2C.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.36 fps, 44100 Hz
Charades_v1_480,4Q3N9.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,7R8ZU.mp4, 270x480 [SAR 406:405 DAR 203:360], 16 fps, 44100 Hz
Charades_v1_480,WXMTI.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,4FGLC.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.94 fps, 44100 Hz
Charades_v1_480,CTIYN.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,HYR9Q.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.02 fps, 44100 Hz
Charades_v1_480,2MGC1.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,ZAIHG.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,DDV1G.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,TRFB0.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,VNOB8.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,0AYPZ.mp4, 270x480 [SAR 406:405 DAR 203:360], 27.97 fps, 44100 Hz
Charades_v1_480,6C0BK.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.87 fps, 44100 Hz
Charades_v1_480,7EHQU.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,73NG4.mp4, 480x360 [SAR 1:1 DAR 4:3], 25.35 fps, 44100 Hz
Charades_v1_480,2ZFG4.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,5UNMN.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.04 fps, 44100 Hz
Charades_v1_480,VG9II.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,FU5BL.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,IXJKT.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,J9BXT.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,Q1L24.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.92 fps, 48000 Hz
Charades_v1_480,L5YHH.mp4, 320x480 [SAR 1:1 DAR 2:3], 15.10 fps, 44100 Hz
Charades_v1_480,00YZL.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,74WSB.mp4, 320x480 [SAR 1:1 DAR 2:3], 9.43 fps, 44100 Hz
Charades_v1_480,P76D1.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.17 fps, 48000 Hz
Charades_v1_480,DJVZQ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30.02 fps, 48000 Hz
Charades_v1_480,G7GVD.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,UVMZ8.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,H69BE.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,1K4ZT.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,GAM0E.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,6TVXT.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,LOP4H.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.43 fps, 44100 Hz
